nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
31.3676585741 30.4391666667 29.5106747592
31.3151639607 30.3091666667 29.3031693727
31.4961356868 30.1225 28.7488643132
31.3249830338 29.9333333333 28.5416836328
31.2956228023 29.7058333333 28.1160438644
31.1448174198 29.5075 27.8701825802
30.9002752852 29.3525 27.8047247148
30.7433736263 29.2008333333 27.6582930403
30.5396848226 29.0625 27.5853151774
30.4414280197 28.9516666667 27.4619053137
30.2954906584 28.8325 27.3695093416
30.0799738737 28.5383333333 26.996692793
29.8852706053 28.2016666667 26.518062728
29.7275428344 27.9441666667 26.160790499
29.6563591416 27.7991666667 25.9419741917
29.4273933348 27.6533333333 25.8792733318
29.3698247613 27.6183333333 25.8668419054
29.3190938946 27.5966666667 25.8742394387
29.2378353016 27.5725 25.9071646984
29.3548813741 27.6075 25.8601186259
29.3675678281 27.6116666667 25.8557655052
29.4827392977 27.65 25.8172607023
29.5093364815 27.6608333333 25.8123301851
29.5685367202 27.7741666667 25.9797966132
29.5264192372 27.9716666667 26.4169140961
29.4289671359 28.1691666667 26.9093661975
29.3711315927 28.3558333333 27.3405350739
29.3127016726 28.5275 27.7422983274
29.3430981349 28.6508333333 27.9585685317
29.4124141485 28.7491666667 28.0859191848
29.6871635864 28.8575 28.0278364136
29.8645609885 28.9283333333 27.9921056782
30.2479717318 29.0766666667 27.9053616016
30.7128315953 29.2425 27.7721684047
31.038201108 29.4416666667 27.8451322254
31.2196464718 29.6591666667 28.0986868615
31.3017840627 29.8258333333 28.349882604
31.4350649431 30.0075 28.5799350569
31.5230834124 30.1616666667 28.8002499209
31.549062634 30.2941666667 29.0392706993
31.4461345931 30.3683333333 29.2905320736
31.3011588682 30.4391666667 29.5771744651
31.3011588682 30.4391666667 29.5771744651
31.2455767099 30.465 29.6844232901
31.4100950131 30.3758333333 29.3415716536
31.5739113808 30.2016666667 28.8294219525
31.5278291088 30.0516666667 28.5755042245
31.4252892364 29.8933333333 28.3613774303
31.2966803316 29.7975 28.2983196684
31.0365410652 29.6958333333 28.3551256015
30.7708357383 29.6158333333 28.4608309283
30.5080013182 29.5491666667 28.5903320152
30.4326518139 29.52 28.6073481861
30.3495322846 29.4908333333 28.6321343821
30.3041858095 29.4516666667 28.5991475238
30.2576230722 29.335 28.4123769278
30.3252182939 29.2641666667 28.2031150395
30.3545400374 29.2458333333 28.1371266293
30.4843038036 29.1575 27.8306961964
30.6828446973 29.0316666667 27.380488636
30.6551560695 28.9041666667 27.1531772638
30.5002193702 28.8033333333 27.1064472964
30.2512764557 28.6533333333 27.055390211
29.9184499152 28.5275 27.1365500848
29.5965266337 28.3741666667 27.1518066997
29.319984481 28.1341666667 26.9483488523
29.0478594429 27.9541666667 26.8604738904
28.9183600424 27.8783333333 26.8383066243
28.8148080959 27.8016666667 26.7885252375
28.837984339 27.6283333333 26.4186823276
29.1006988592 27.425 25.7493011408
29.3062594102 27.2491666667 25.1920739231
29.382379698 27.0041666667 24.6259536354
29.1670655285 26.705 24.2429344715
28.8967790798 26.4658333333 24.0348875869
28.4326675164 26.1608333333 23.8889991502
28.013259022 25.92 23.826740978
27.8291497838 25.7725 23.7158502162
27.5213212001 25.6108333333 23.7003454666
26.8712840884 25.3866666667 23.9020492449
26.0257194059 25.1358333333 24.2459472607
25.7301666493 24.93 24.1298333507
26.014580052 24.7183333333 23.4220866147
26.0679818438 24.535 23.0020181562
26.1232281273 24.3641666667 22.6051052061
26.1874904293 24.1558333333 22.1241762374
25.9996732597 23.9541666667 21.9086600736
25.8392012871 23.8433333333 21.8474653796
25.6118330288 23.7416666667 21.8715003045
25.5648038555 23.7291666667 21.8935294779
25.2896748624 23.6441666667 21.9986584709
25.1561520864 23.6091666667 22.0621812469
25.2129157369 23.6258333333 22.0387509298
25.441361004 23.7091666667 21.9769723294
25.6752820737 23.8791666667 22.0830512596
25.8378012747 24.0316666667 22.2255320587
25.9929083687 24.225 22.4570916313
25.8512224145 24.4383333333 23.0254442522
25.5962034845 24.5791666667 23.5621298488
25.4330896011 24.6625 23.8919103989
25.3350454858 24.7625 24.1899545142
25.3263611104 24.7583333333 24.1903055562
25.253138526 24.8183333333 24.3835281407
25.2409773724 24.8383333333 24.4356892942
25.2521291026 24.8291666667 24.4062042307
25.3657831029 24.7575 24.1492168971
25.6529703885 24.6075 23.5620296115
25.6781678849 24.4925 23.3068321151
25.6429926187 24.3183333333 22.993674048
25.6837704269 24.1241666667 22.5645629064
25.7062603491 23.97 22.2337396509
25.7225113195 23.79 21.8574886805
25.4858384593 23.5891666667 21.6924948741
25.2091163623 23.38 21.5508836377
24.8195612984 23.2083333333 21.5971053682
24.3705764879 23.0675 21.7644235121
23.9214821046 22.9583333333 21.9951845621
23.58300099 22.8675 22.15199901
23.5484465976 22.8525 22.1565534024
23.3884454328 22.8091666667 22.2298879005
23.3389299593 22.7875 22.2360700407
23.3387775983 22.7883333333 22.2378890683
23.3404967155 22.795 22.2495032845
23.4009442998 22.8783333333 22.3557223669
23.442965236 22.93 22.417034764
23.5473897732 23.0308333333 22.5142768935
23.6267995747 23.0833333333 22.5398670919
23.7108890035 23.1183333333 22.5257776632
23.7932102033 23.1475 22.5017897967
23.842584605 23.19 22.537415395
23.8728396548 23.2225 22.5721603452
23.9122243005 23.2625 22.6127756995
24.1330869365 23.3708333333 22.6085797302
24.4749746568 23.5433333333 22.6116920099
24.787258332 23.7241666667 22.6610750013
25.0921900739 23.8633333333 22.6344765927
25.2284398788 23.99 22.7515601212
25.3064641893 24.065 22.8235358107
25.3053813691 24.1225 22.9396186309
25.3225766917 24.1091666667 22.8957566416
25.3400745416 24.0916666667 22.8432587917
