nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
20.5140871211 20.405 20.2959128789
20.5055111496 20.4108333333 20.3161555171
20.5055111496 20.4108333333 20.3161555171
20.5055111496 20.4108333333 20.3161555171
20.5065960198 20.4083333333 20.3100706468
20.4804156198 20.3975 20.3145843802
20.4612882046 20.3908333333 20.320378462
20.4518557819 20.3875 20.3231442181
20.4276095228 20.38 20.3323904772
20.4215643469 20.3775 20.3334356531
20.4296655481 20.38 20.3303344519
20.4385505724 20.3825 20.3264494276
20.4444207583 20.3841666667 20.3239125751
20.4535679526 20.3883333333 20.323098714
20.4652264039 20.3991666667 20.3331069294
20.4690276231 20.4066666667 20.3443057102
20.4690276231 20.4066666667 20.3443057102
20.4720820393 20.405 20.3379179607
20.4731664578 20.4066666667 20.3401668755
20.4728946651 20.4058333333 20.3387720015
20.4720165772 20.4083333333 20.3446500894
20.4758134892 20.4058333333 20.3358531774
20.4745221787 20.405 20.3354778213
20.49326664 20.41 20.32673336
20.59653328 20.43 20.26346672
20.6353835302 20.4441666667 20.2529498032
20.6721508793 20.4575 20.2428491207
20.7017149708 20.4716666667 20.2416183626
20.7236024304 20.4925 20.2613975696
20.7437251515 20.5166666667 20.2896081818
20.760166605 20.535 20.309833395
20.7694464311 20.5558333333 20.3422202355
20.7715300942 20.5758333333 20.3801365724
20.7382420809 20.5975 20.4567579191
20.6974019042 20.6125 20.5275980958
20.6678174419 20.625 20.5821825581
20.6536650165 20.62 20.5863349835
20.6563316498 20.6233333333 20.5903350169
20.6586560191 20.6208333333 20.5830106476
20.6586560191 20.6208333333 20.5830106476
20.6603640236 20.6191666667 20.5779693097
20.6666287722 20.6208333333 20.5750378945
20.6708907705 20.6225 20.5741092295
20.6794671155 20.625 20.5705328845
20.7073120381 20.6316666667 20.5560212952
20.7332575444 20.6416666667 20.5500757889
20.7320340036 20.6458333333 20.5596326631
20.7376411416 20.6391666667 20.5406921917
20.7419267662 20.635 20.5280732338
20.7410555417 20.63 20.5189444583
20.7415524111 20.6291666667 20.5167809222
20.7445710778 20.6241666667 20.5037622555
20.7480624847 20.62 20.4919375153
20.7408549765 20.6125 20.4841450235
20.734015062 20.6058333333 20.4776516047
20.7208220716 20.5975 20.4741779284
20.6879436853 20.5883333333 20.4887229814
20.6394418483 20.58 20.5205581517
20.6354151234 20.5791666667 20.5229182099
20.6498428812 20.5858333333 20.5218237854
20.6532455532 20.59 20.5267544468
20.6563357267 20.5925 20.5286642733
20.6631664578 20.5966666667 20.5301668755
20.6743696173 20.6058333333 20.5372970494
20.6747215762 20.615 20.5552784238
20.6752749432 20.6208333333 20.5663917234
20.6699621055 20.6241666667 20.5783712278
20.667031734 20.625 20.582968266
20.667031734 20.625 20.582968266
20.6677342499 20.6216666667 20.5755990835
20.6694929073 20.6225 20.5755070927
20.6820817901 20.6258333333 20.5695848766
20.6942943141 20.6316666667 20.5690390192
20.6969139187 20.635 20.5730860813
20.6965944027 20.6341666667 20.5717389307
20.69164414 20.63 20.56835586
20.6887945238 20.6283333333 20.5678721429
20.6868515669 20.6266666667 20.5664817664
20.687681646 20.6283333333 20.5689850206
20.684036299 20.6308333333 20.5776303677
20.6851878306 20.6333333333 20.5814788361
20.6822581563 20.635 20.5877418437
20.6859761854 20.63 20.5740238146
20.6722581563 20.625 20.5777418437
20.6536650165 20.62 20.5863349835
20.6471455025 20.615 20.5828544975
20.6462689338 20.6141666667 20.5820643995
20.6471455025 20.615 20.5828544975
20.6471455025 20.615 20.5828544975
20.6516269616 20.6166666667 20.5817063717
20.6501512034 20.6133333333 20.5765154633
20.6520306903 20.6108333333 20.5696359764
20.6450277675 20.6075 20.5699722325
20.6464850771 20.6083333333 20.5701815895
20.6449491491 20.6108333333 20.5767175175
20.6436650164 20.61 20.5763349836
20.6422610893 20.6075 20.5727389107
20.6418329187 20.6083333333 20.574833748
20.6412885582 20.6075 20.5737114418
20.650824829 20.61 20.569175171
20.6651878306 20.6133333333 20.5614788361
20.6601339982 20.6108333333 20.5615326685
20.6598561076 20.6116666667 20.5634772257
20.6598561076 20.6116666667 20.5634772257
20.6601339982 20.6108333333 20.5615326685
20.6584673315 20.6091666667 20.5598660018
20.6579149448 20.6075 20.5570850552
20.6586082765 20.6041666667 20.5497250568
20.6597276157 20.6025 20.5452723843
20.6594042779 20.6008333333 20.5422623887
20.6593433507 20.5983333333 20.537323316
20.6467393676 20.5941666667 20.5415939657
20.6129133595 20.5866666667 20.5604199738
20.6064651469 20.5841666667 20.5618681864
20.6027072594 20.5825 20.5622927406
20.6038813799 20.5833333333 20.5627852867
20.6038813799 20.5833333333 20.5627852867
20.6126887462 20.585 20.5573112538
20.6212885582 20.5875 20.5537114418
20.6249491491 20.5908333333 20.5567175176
20.633656019 20.5958333333 20.5580106476
20.6345811403 20.595 20.5554188597
20.6356011329 20.5983333333 20.5610655337
20.6356011329 20.5983333333 20.5610655337
20.6389344662 20.6016666667 20.5643988671
20.6469434865 20.6066666667 20.5663898468
20.6495272892 20.6108333333 20.5721393775
20.6519893524 20.6141666667 20.576343981
20.6509126086 20.6158333333 20.5807540581
20.6525677653 20.6166666667 20.580765568
20.6564850771 20.6183333333 20.5801815896
20.6582970843 20.62 20.5817029157
20.6569893524 20.6191666667 20.581343981
20.6469035593 20.6233333333 20.5997631074
20.6464651469 20.6241666667 20.6018681865
20.6441485421 20.625 20.6058514579
20.6469035593 20.6233333333 20.5997631073
20.6444948974 20.62 20.5955051026
20.6453410842 20.6166666667 20.5879922491
20.6520306903 20.6108333333 20.5696359764
20.6529302938 20.6083333333 20.5637363728
20.6504737854 20.6033333333 20.5561928813
20.6411653439 20.5991666667 20.5571679895
