nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
70992.8858097 70059.3366667 69125.7875236
71294.5350126 69905.5858333 68516.6366541
71995.4606677 69574.7791667 67154.0976656
72131.9139129 69199.0041667 66266.0944204
72239.1109885 68788.3883333 65337.6656782
72234.2042574 68355.6458333 64477.0874093
71889.5376179 67951.8391667 64014.1407155
71507.2762111 67562.3383333 63617.4004555
70826.2762591 67244.5275 63662.7787409
70258.6460096 67024.6766667 63790.7073238
69884.089597 66868.865 63853.640403
69412.5192141 66413.2883333 63414.0574526
68636.8107479 65817.7975 62998.7842521
68174.7017236 65397.2158333 62619.7299431
68015.1061828 65267.885 62520.6638172
67858.0096635 65170.5 62482.9903365
67955.3711662 65220.9341667 62486.4971671
68040.7089708 65286.3658333 62532.0226959
68395.4357443 65427.7625 62460.0892557
68882.6338093 65630.6216667 62378.6095241
69113.2372901 65716.0958333 62318.9543766
69117.9763033 65717.8416667 62317.70703
68941.9433048 65634.4891667 62327.0350285
68934.0335663 65789.5525 62645.0714337
68630.1081354 66069.4141667 63508.7201979
68212.2335134 66348.5958333 64484.9581533
68191.7017455 66557.7425 64923.7832545
68269.6724743 66785.0541667 65300.4358591
68408.2405063 66911.0875 65413.9344937
68500.9921262 67074.3991667 65647.8062072
68936.4539431 67204.56 65472.6660569
69131.060859 67266.1758333 65401.2908077
69691.9398583 67431.0883333 65170.2368084
70317.0383092 67664.015 65010.9916908
70713.5497134 67978.705 65243.8602866
70756.0048369 68274.2558333 65792.5068298
70653.1628904 68516.1483333 66379.1337762
70691.0187213 68802.7266667 66914.4346121
70698.4112388 69010.6691667 67322.9270945
70719.0313851 69170.5166667 67622.0019482
70541.5478268 69269.4866667 67997.4255065
70314.1557736 69371.7383333 68429.3208931
70304.5406559 69416.7566667 68528.9726775
70240.8591902 69444.9175 68648.9758098
70313.4278715 69350.3575 68387.2871285
70189.7036924 69242.3058333 68294.9079743
70206.9587157 69246.8483333 68286.737951
70336.4142005 69298.365 68260.3157995
70587.9023437 69410.6808333 68233.459323
71008.4238345 69510.1916667 68011.9594988
71434.3104257 69640.7283333 67847.1462409
71723.7630647 69757.255 67790.7469353
71878.0405922 69920.9183333 67963.7960744
72275.9240937 70149.5058333 68023.087573
72497.9194994 70318.7183333 68139.5171672
72470.2852352 70460.465 68450.6447648
72257.6346108 70656.36 69055.0853892
71929.2443869 70852.3758333 69775.5072798
71854.0285528 70901.145 69948.2614472
72011.4359005 70856.2925 69701.1490995
72247.4496243 70750.1291667 69252.808709
72267.0782911 70598.6375 68930.1967089
72176.0395459 70440.0316667 68704.0237874
72065.4621503 70307.8516667 68550.2411831
72043.9570877 70147.7683333 68251.579579
72225.866781 69708.295 67190.723219
72111.6656803 69311.4983333 66511.3309864
71862.1409462 69091.8058333 66321.4707204
71508.4878904 68819.9166667 66131.3454429
70969.7481354 68493.63 66017.5118646
70894.0979654 68022.3775 65150.6570346
70848.4077005 67646.7791667 64445.1506329
70997.1818189 67173.1658333 63349.1498478
70890.7684768 66635.8691667 62380.9698565
70260.1652329 66308.0583333 62355.9514338
69443.3759612 65884.3416667 62325.3073721
68657.2077146 65580.3158333 62503.4239521
68487.1789696 65436.7425 62386.3060304
68310.2883809 65166.4725 62022.6566191
67619.1014304 64740.49 61861.8785696
67268.3674789 64183.1025 61097.8375211
67005.257515 63563.9283333 60122.5991517
67440.9059098 63007.4916667 58574.0774235
67131.6768328 62619.5883333 58107.4998338
67044.6048976 62327.9983333 57611.3917691
67027.2916262 62020.765 57014.2383738
66217.6311906 61582.2383333 56946.8454761
65715.4720854 61387.8116667 57060.1512479
64806.6600451 61114.7583333 57422.8566215
64177.6766438 60969.6158333 57761.5550229
63751.9003837 60838.6591667 57925.4179496
63776.322839 60845.0466667 57913.7704944
63881.5951481 60914.6025 57947.6098519
63913.8972649 61039.0691667 58164.2410684
63670.7804897 61344.3558333 59017.9311769
63678.5701825 61445.9625 59213.3548175
63895.0194003 61707.1008333 59519.1822664
63898.5255402 62075.5425 60252.5594598
63946.6298932 62354.0833333 60761.5367734
64502.7277103 62549.9583333 60597.1889564
65039.3049066 62783.6016667 60527.8984268
65364.2498516 62908.135 60452.0201484
65623.5871545 63124.5175 60625.4478455
65947.0255994 63281.6941667 60616.362734
66141.1110056 63542.9333333 60944.7556611
66182.3107133 63874.3841667 61566.45762
66009.6774541 64047.8158333 62085.9542125
65566.9525295 64326.5841667 63086.2158038
65404.0327684 64424.6191667 63445.205565
65919.1566173 64288.9966667 62658.8367161
66527.6300879 64072.5841667 61617.5382454
66699.8652832 63805.4116667 60910.9580501
66635.8928241 63528.6683333 60421.4438426
66584.2954382 63222.365 59860.4345618
66356.3884761 63024.6291667 59692.8698572
66053.6118091 62895.86 59738.1081909
65753.1951496 62784.6683333 59816.1415171
65210.2776077 62601.3158333 59992.354059
65149.8960924 62580.3875 60010.8789076
64736.3814635 62468.3566667 60200.3318698
64515.9522974 62407.0358333 60298.1193693
64530.9612746 62437.1491667 60343.3370587
64563.7837802 62633.9108333 60704.0378865
64877.2694325 62902.7691667 60928.2689009
65091.4833384 63156.69 61221.8966616
65452.8816277 63563.5925 61674.3033723
66121.8473922 63918.4458333 61715.0442744
66744.6099976 64181.7341667 61618.8583357
67309.9825566 64448.2441667 61586.5057767
67751.6331066 64768.9233333 61786.21356
68171.7573733 65041.2791667 61910.8009601
68629.4928619 65377.6075 62125.7221381
69256.4175312 65796.615 62336.8124688
69219.5579079 66268.1225 63316.6870921
69216.3814982 66682.7025 64149.0235018
69322.5829162 67011.8041667 64701.0254171
69109.1321748 67313.2975 65517.4628252
69033.7292925 67489.4791667 65945.2290409
68954.5568383 67564.4991667 66174.4414951
